ylat,xlong,p_area,p_cap_ac
35.0959,-77.8117,199757,5
43.1517,-76.4141,38698,2
34.7236,-118.2925,25466,1.5
35.8358,-114.9782,2045406,100
21.3181,-158.0866,103672,5
41.6799,-71.033,39560,2
35.7874,-78.1411,102005,5
36.2233,-76.4656,97314,5
36.524,-78.2808,362754,35
40.2759,-74.0928,308470,20
41.7273,-71.4492,71248,4.7
38.5852,-121.4672,12178,1.5
35.3741,-106.8554,1011163,50
37.9452,-122.3785,166053,10.5
34.8338,-87.8384,1735134,75
32.3039,-84.9904,472484,30
41.7965,-71.2206,30548,1.6
42.0515,-70.8009,38753,2.4
45.6175,-94.4822,27165,1
36.1012,-79.7251,58755,3.4
34.7871,-79.4976,94970,4.9
40.4434,-74.2426,97338,8.8
40.5738,-74.6473,23113,2.4
40.7597,-74.0649,45544,2.5
43.092,-73.7454,35789,2
42.9997,-78.8868,41472,2
32.7087,-80.9111,200991,10
42.5788,-89.0329,38441,2.1
34.7275,-118.3224,371794,15
34.6776,-118.3039,399589,20
34.7202,-118.3222,118157,5
38.3627,-121.3854,145997,5
40.5005,-105.1321,27570,1.5
42.4366,-90.1811,32604,1.2
42.0121,-71.0932,32639,1.9
42.7502,-71.0361,52712,3.2
42.1134,-70.7094,57957,3
42.4042,-71.5405,47698,5
41.8412,-71.0157,47031,3
35.567,-79.0327,66241,3
39.977,-74.621,107469,11.4
40.016,-74.9843,124862,10
39.7915,-75.1045,40657,3.8
43.2746,-77.9589,117771,5
42.0991,-73.9571,48139,3.5
41.6782,-71.2517,80666,5
35.831,-119.0496,280869,14
45.1715,-122.6235,39762,2.2
38.4631,-121.1801,70069,3
36.2182,-119.8042,2005790,102
39.7016,-74.985,23940,2.3
39.254,-86.6573,23647,1.1
44.9482,-95.3865,15396,1
37.3806,-77.1875,3109626,175
34.9016,-119.5909,951940,40
42.7809,-71.0927,16003,0.8
31.8031,-106.6704,681807,20.2
36.0609,-77.6292,137415,5
40.6152,-75.1571,69495,7.5
42.1846,-72.5825,59384,3
40.5731,-74.3975,45916,1.6
40.6606,-74.173,14967,1.7
40.4246,-74.4875,79761,4.7
39.9871,-75.0374,82179,3.9
40.5335,-74.2703,35481,2.5
35.2996,-118.8488,1703174,60
40.5209,-74.3473,52556,5.4
32.5867,-117.0089,11801,1.1
27.5819,-80.6522,1241726,74.5
40.1122,-87.6516,30577,2
34.7696,-79.5566,91231,4.9
40.5152,-74.3375,28129,1.9
42.5019,-71.7378,39815,2.5
42.3253,-83.4519,16789,1
35.1873,-81.4408,109156,5
40.726,-74.1163,37587,2.9
39.9385,-75.1031,35531,3.7
40.8714,-73.2602,38091,2
43.3422,-76.3477,36876,2
41.6439,-83.5367,27037,2.1
35.2235,-89.3519,37854,2.3
34.666,-118.3043,429854,20
38.6918,-121.1585,18444,1.3
41.7324,-72.936,49663,3.5
33.6635,-84.3356,43512,1
33.3704,-82.679,1445885,80
39.7375,-86.2184,140037,7.9
42.5875,-72.0328,37753,2
42.5116,-71.1392,15611,1.3
44.9371,-94.9044,23572,1
36.4221,-78.131,101815,5
34.7254,-77.9843,65783,5
40.8319,-75.0162,20978,1
40.2908,-74.6808,4065,1.1
40.5641,-74.2211,61701,4.2
40.56,-74.5552,11465,1
40.5504,-74.5437,4676,1.5
39.3577,-74.4358,15293,1.4
43.0498,-78.7461,61492,5
40.7629,-73.1949,21370,2.5
41.6042,-71.4782,63435,2
43.5894,-72.9828,37374,1.8
38.6441,-121.1724,24358,1
33.1905,-117.2553,16140,1.8
34.0081,-117.3884,35353,2.5
35.6119,-115.3425,6468342,250
42.2313,-71.1346,46138,3
29.6336,-96.0793,203232,10
40.6656,-74.1753,41873,3.2
32.6861,-114.496,66914,5.7
41.5787,-71.0011,25489,1.3
42.1905,-72.6841,56525,2.7
44.6196,-68.5075,30432,7
43.2452,-77.1734,27858,1.2
43.0433,-74.3761,28510,2
36.3067,-119.6303,53796,3
42.3545,-89.8362,54582,2
44.9854,-122.8127,42087,2.2
38.4853,-90.0157,125452,9.9
40.3786,-88.8461,58457,2
42.2068,-71.7369,48744,3.4
42.5847,-71.251,28020,5
45.6313,-94.6157,22108,1
35.6022,-78.372,47533,2
40.4006,-74.6694,61103,1.5
41.5633,-73.9345,35872,2
42.9947,-78.9119,75358,5
41.8051,-73.966,44940,2.4
39.8831,-75.8304,24535,1
40.1278,-111.6329,54838,4
38.5154,-121.401,69878,3
35.2517,-117.9566,2329550,105
34.5644,-117.6927,50943,1.2
32.714,-115.5405,220619,10
39.9029,-104.6594,83625,3.4
35.0484,-106.5293,39930,2
36.3987,-104.5939,21919,0.9
36.7167,-105.6069,52530,1
42.4082,-121.0431,141802,5
45.269,-122.8218,34863,2.2
41.4027,-79.3954,487974,20
42.1458,-71.1326,50317,5
46.3244,-94.3831,291631,15.2
37.0515,-79.3043,54704,3.2
40.7508,-74.1099,48695,2.5
45.7979,-86.5341,28636,1.4
37.6891,-105.8762,246044,6.9
32.9758,-113.4949,7321254,290
37.8568,-88.4247,2070793,150
41.9764,-70.7851,28730,2
39.3504,-76.8627,36011,2
39.1496,-76.9314,43562,2
44.7958,-95.1003,28100,1
42.9696,-89.3928,98599,6
35.7186,-79.9084,30386,2
43.9777,-95.7674,15207,1.7
38.647,-121.1657,69327,5.2
42.5923,-76.5655,84153,5
42.3208,-72.7496,75559,5
42.27,-73.7507,84353,5
28.0061,-97.3989,2937805,150
44.692,-92.8169,17166,1
42.1427,-76.2848,68633,5
29.1332,-98.1934,20552,1
46.9563,-120.5048,90430,5
29.128,-98.1074,19156,1
42.9907,-89.381,102083,6
29.1343,-98.1927,18971,1
44.6216,-93.134,92027,5
38.1017,-78.9234,100104,5
44.951,-94.056,80077,3
42.9349,-74.3812,117756,5
35.6128,-78.3613,52784,2
34.6939,-79.8202,18805,2
45.4346,-94.0403,130755,5
45.3992,-94.7169,22207,1
45.8513,-95.1479,132075,5
35.4192,-78.7163,83419,5
45.2588,-93.7951,24074,1
44.2053,-93.9791,25102,1
36.8748,-78.748,1698923,83
44.3045,-92.6694,16103,1
44.9842,-122.9602,8241,2
43.0539,-74.858,35420,2
41.6201,-71.269,87960,5
41.6556,-72.1622,13789,1
41.6544,-72.1624,13782,1
41.6574,-72.1609,14865,1
44.8155,-93.7855,26750,1
34.6704,-79.2003,28010,5
42.9387,-74.3776,103503,5
37.9651,-78.2316,135855,5
40.8128,-106.2893,21593,1
42.5386,-114.4114,23937,2
42.1976,-71.6694,10609,1.5
40.3877,-104.551,62551,1
47.0219,-96.4803,24698,1
40.7706,-73.2934,47695,1
41.8215,-72.5075,16504,1
44.2626,-94.288,27266,1
44.2538,-76.0085,101863,5
33.7049,-115.2821,3159861,200
36.1742,-119.9146,6131404,250
43.6185,-72.9518,78667,2
42.5931,-72.0234,68596,5
42.3209,-72.5304,26574,3.4
32.8757,-111.5485,545831,20
33.0812,-116.0861,1049288,50
35.0223,-117.566,1217825,48
36.4492,-114.7619,18802490,690
42.0588,-72.6916,64966,3.6
36.1599,-119.8918,2973176,150.6
41.7881,-70.7445,33807,2.2
41.5804,-74.2144,78939,5
47.206,-93.5205,51041,1
42.1201,-71.9346,45511,2
40.0802,-119.9683,1549409,100
37.763,-121.9589,8073,1.1
33.6729,-117.9125,28747,3.1
32.8362,-117.1299,31296,1.7
42.5182,-71.7128,154123,5
42.3584,-72.5442,20862,3.9
44.2273,-93.3957,54134,2
41.5965,-91.0352,37200,1.8
44.1147,-91.7914,89591,4.8
37.0563,-120.1673,41495,1.5
43.0126,-84.5279,424548,20
38.0284,-84.2535,138892,8.5
45.6818,-94.213,22627,1
44.2907,-92.7237,28388,1
42.1881,-76.8946,62819,4
43.5961,-90.323,24178,1
35.0791,-106.865,238517,10
42.0605,-88.5401,43729,2
44.6322,-69.5996,88048,5
44.5442,-94.2231,15950,1
45.3995,-94.7231,24706,1
34.9837,-78.5288,44851,2
42.3524,-76.9346,85316,3.7
22.1295,-159.307,156038,12
37.451,-77.9521,91000,5
41.8323,-70.6129,81335,4
42.0155,-72.7759,85262,3.3
39.4356,-76.2184,36501,2
45.6699,-94.7082,94441,3
42.4447,-76.2356,40882,2
31.4713,-97.1357,138428,5
44.4664,-73.0982,86080,4.7
43.631,-72.4167,96870,5
34.715,-118.2588,372911,17
44.1581,-117.4437,70061,3
42.0222,-89.3612,54091,2
44,-93.4988,19558,1
40.0885,-83.4794,4325035,180
39.8001,-77.8116,242792,15
44.5163,-72.6235,35415,2.2
32.1172,-110.8197,81941,4.5
45.5242,-94.2832,56336,3
39.5598,-87.9758,4636776,200
44.2841,-93.9542,20446,1
36.6007,-77.6513,1202904,59.6
35.8344,-77.1242,328048,20
41.8021,-71.1477,100331,3.1
44.2996,-92.7412,19467,1
36.348,-77.2218,95726,5.2
34.9323,-80.6331,988697,60
35.1408,-88.5515,367504,16
44.2532,-94.2118,51196,1
33.9693,-117.3324,35699,4
35.4187,-119.1491,11247,1.4
35.3672,-119.1311,10997,1.5
36.7234,-119.7743,10179,2
42.9966,-89.4571,434317,20
42.0035,-93.6172,26781,2
40.9258,-89.6319,52614,2
45.6608,-93.9374,32455,1
44.1502,-70.4786,127038,9.2
32.2346,-96.7071,2837114,134.7
38.3154,-113.0538,91533,2.9
42.193,-72.1114,49841,3.4
34.6805,-79.1851,64318,4.1
40.8237,-96.8173,92996,4
42.4159,-78.2347,75918,5
41.3029,-82.2285,40930,2
41.7357,-71.4593,35251,3.1
43.1551,-103.3397,1613699,80
34.6032,-117.9366,125497,5
42.2258,-71.663,40574,2.7
36.6133,-120.3835,607642,19
42.5544,-71.6228,62578,2
45.6275,-94.5926,24859,1
34.6305,-79.0919,53505,2
43.0199,-78.1555,39564,2
33.2494,-117.0218,57927,2.3
33.2694,-117.0577,87943,3
38.6018,-104.6939,266215,10
40.9421,-72.8903,185510,9.5
36.2444,-119.828,639527,20
33.045,-84.7153,17158,1
32.5814,-82.926,99026,4.1
32.091,-84.6783,11490,1
31.0698,-84.9434,47084,1.6
42.3511,-72.5559,35865,1.9
42.4191,-72.1814,43677,1.9
45.4939,-92.8444,30112,1
44.7199,-93.7856,27269,1
47.0002,-96.4986,24640,1
36.222,-76.4556,224749,16.2
34.4107,-103.2527,54651,2
42.0603,-75.8223,69545,4
34.5114,-117.9167,167691,9.5
40.6662,-103.1317,31919,1.5
35.633,-105.1765,221698,10
35.6357,-105.1755,219939,10
42.6106,-71.7643,122171,5
45.7177,-95.2644,15272,1
44.4555,-93.1233,25044,1
44.047,-92.7606,15313,1
43.0747,-73.9032,161369,5
40.2912,-104.8053,43181,1.8
45.1843,-123.1038,42891,2.3
37.4637,-77.9839,105917,5
35.0233,-118.1724,399686,45
44.4757,-93.1977,70844,4.5
45.3016,-92.801,64904,2.7
44.0027,-96.2692,102434,4.5
38.1607,-122.2139,57332,3
40.5802,-104.8953,116167,2
44.2954,-92.7348,23161,1.1
44.0507,-92.9614,19230,1
44.2023,-93.5833,25510,1
44.2169,-93.5826,24182,1
34.8409,-78.8783,1298887,71
43.15,-77.8615,36793,2
34.986,-106.7304,257335,10
35.642,-77.3152,96202,5
41.0927,-73.9825,36124,2
32.9372,-117.2343,8412,1.1
40.7825,-74.0727,14688,1
37.4317,-122.1821,28195,3.4
39.1894,-76.743,13201,1
40.769,-74.502,67654,2.4
34.4197,-119.8572,51962,1.8
42.6035,-71.7961,62917,4
43.0227,-75.9583,78186,5
39.8564,-91.3892,22034,1.5
43.824,-93.4426,23365,1
26.4848,-81.4289,1256322,74.5
39.3489,-89.7948,47088,2.7
37.5881,-84.5795,1183103,57.6
44.5453,-72.6126,34881,2.1
43.1598,-89.3276,191747,9
35.2579,-91.3512,2102636,122
40.1502,-120.1235,65811,2.4
45.6411,-94.6012,277393,10
30.7776,-90.2155,1316264,50
45.621,-94.1845,93807,5
36.5295,-78.1114,1267067,65
45.3653,-91.0472,24027,1
42.792,-70.8856,29295,2
45.4585,-93.2724,123941,6.6
45.5909,-94.1391,22326,1
44.8027,-92.9964,24793,1
44.2593,-94.2877,124481,5
45.2506,-92.8715,152726,5
45.618,-94.4852,18857,1
45.1752,-93.6828,17514,1
45.1751,-93.6794,20517,1
45.1769,-93.6792,20557,1
43.8653,-91.3292,17554,1
44.7183,-94.491,15030,1
35.7406,-80.7126,80544,5
35.8146,-78.3121,88888,5
34.5352,-78.8082,85291,4.5
35.7825,-77.9896,143296,10
34.8961,-98.2271,112305,5
40.817,-77.8433,24199,1.5
41.9169,-71.4858,106067,3
33.0228,-81.2936,214555,8.2
43.4931,-90.9072,31286,1.1
44.8883,-91.3522,23505,1
38.7044,-121.479,211374,13.7
39.8597,-105.1513,30455,1.2
37.5448,-101.8024,521799,20
42.2365,-121.5774,213189,8
38.0971,-122.1409,118969,5
32.4668,-81.8044,45687,3
34.0551,-82.7173,901932,40
37.727,-88.8479,49021,1.7
40.0707,-88.2431,203919,10
44.2983,-92.7406,19457,1
44.2943,-92.734,26471,1
43.778,-91.951,59595,3
45.4164,-93.393,161677,7.3
44.4733,-94.925,24459,1
44.1638,-93.9074,18994,1
35.6092,-88.9165,73156,1
44.1273,-72.6513,24222,1.2
44.5083,-72.3403,35402,2.1
40.1227,-105.1298,18000,1
45.1021,-123.4197,90820,4
42.0091,-72.6506,36401,2
30.4966,-81.6005,87990,5
31.8202,-82.6023,1391249,52.5
30.9911,-84.0653,39637,1.4
39.513,-89.0374,26138,1.5
40.95,-87.1481,76957,4
42.1327,-72.5544,48966,4
42.671,-72.4773,40029,2
45.2886,-92.8823,22581,1
44.9367,-93.833,118429,5
44.6544,-93.1112,101094,5
44.1981,-93.5683,112347,5
45.2349,-93.4837,57782,3.4
44.5583,-93.3765,37253,1.8
44.5317,-93.3483,27267,1
44.2965,-93.0632,62648,3
45.327,-92.9347,99119,5
45.388,-92.6799,106700,5
45.5186,-94.1239,58051,3
44.5929,-93.8466,22323,1
44.7686,-94.9071,24440,1
45.627,-94.0412,31306,1
44.9031,-94.136,10946,1
39.0022,-93.7275,47422,2.5
35.9957,-77.9362,88863,4.9
35.3446,-79.765,354507,20
39.9873,-74.8017,15930,1
41.1,-74.732,47311,2.9
40.0529,-74.556,67150,4.5
35.8505,-114.9737,2103596,100
42.8161,-77.0401,69781,4
43.259,-76.7244,36774,2
42.4543,-76.5944,52236,1.8
40.0786,-82.5136,40118,1.9
40.1382,-77.608,362729,13.5
29.6805,-99.7641,36634,1.5
37.9402,-75.5869,2095058,80
36.809,-78.4881,791294,49.9
44.3685,-73.061,25960,1.3
43.9722,-90.0711,40912,1.5
39.6868,-104.0136,1446089,50
35.2419,-107.9519,62932,2.4
42.4008,-122.8303,145980,9.9
45.0329,-123.0964,38384,2.2
45.0528,-123.6095,36039,2.2
44.9851,-122.9399,43057,2.2
38.2429,-104.426,43409,2
38.937,-76.968,20301,1.5
30.6904,-83.1658,63432,2.3
33.2647,-82.1739,1342329,70
42.4206,-88.8482,48486,2
42.218,-88.4991,56118,2
41.0933,-87.8718,54245,2
41.5301,-87.3082,21647,1
41.4339,-85.0429,26079,1
41.503,-87.1613,22806,1
37.9859,-96.8608,23211,1
42.1169,-72.2225,26200,1.9
38.3722,-75.5324,22512,1
45.649,-94.5595,30840,1
44.0904,-93.5559,19582,1
44.0427,-92.6891,16628,1
45.7219,-95.2651,26222,1
46.6191,-92.3934,30001,1
44.0523,-92.5509,268352,10
33.7555,-90.5279,2541275,100
34.8212,-77.9723,36270,2
34.2768,-78.061,66644,5
40.0695,-74.5849,38352,5.2
42.9898,-74.3103,140180,7.7
42.1137,-76.1778,67204,5
40.9502,-76.892,23709,1.4
37.667,-77.1998,506939,25
44.2743,-87.5554,1654777,100
45.6084,-89.4423,168762,7.5
36.3935,-120.24,1633012,60
32.193,-110.8838,121456,3
38.2009,-104.5982,5254422,240
21.3669,-157.9854,161780,10.2
45.2325,-112.7465,1719421,80
41.64,-112.4567,1941616,80
31.4808,-96.8316,14118207,238.8
45.5125,-95.1143,25172,1
35.4157,-78.4091,37853,2
33.9685,-81.7834,156771,6.8
44.8139,-91.8844,26584,1
44.959,-92.52,54199,2.2
45.6523,-94.7541,30797,1
33.7711,-113.6545,740256,32.5
38.3255,-121.9827,23533,1.1
44.5471,-92.5103,100961,4.9
44.2792,-92.4033,83010,3.6
35.4695,-79.1354,82762,5
35.3802,-77.4043,737577,52.1
35.428,-79.1296,82421,5
36.1948,-80.8028,85206,3
35.065,-77.185,86782,5
34.1722,-78.8309,93464,5
42.8627,-77.0329,41352,2
35.4941,-98.38,68204,3
35.5771,-89.0498,441853,16
35.3523,-89.8554,1235444,53
36.8915,-76.6141,414080,19.7
44.5966,-69.3553,65073,5
44.4734,-93.2022,26969,1
35.8157,-77.291,34875,2
42.7188,-84.4882,93612,10.5
34.3531,-78.7882,29457,1
33.7642,-118.2857,24993,2.2
38.6334,-90.2448,18870,1
42.3915,-72.5342,22434,4
45.8394,-95.1482,19643,1
45.2522,-92.7678,67293,2.7
38.6494,-121.0733,22920,1.5
42.4017,-88.5051,42403,2
45.5262,-94.2959,120097,5
46.2789,-96.0361,253546,49.9
42.559,-71.6261,91124,2
45.5258,-91.7567,85873,3.8
44.2667,-92.6672,28026,1
33.3322,-80.6323,1725580,75
38.1926,-104.5991,3030210,120
41.3769,-72.8371,21082,1.6
25.5423,-80.555,1104234,74.5
31.3949,-82.6145,1855801,80
43.2718,-92.7929,37222,1.5
39.0105,-88.8446,29037,1.8
39.2935,-76.9571,43595,1.2
45.0863,-94.2118,24447,1
45.4065,-94.6977,26934,1
42.4993,-76.4615,31322,1.8
42.3087,-77.0403,76131,5
42.8731,-73.6221,167825,5
36.3458,-82.5953,177331,9
44.113,-72.6059,43745,2
61.5874,-149.7894,172005,6
40.76,-86.388,236851,16
36.9427,-120.1589,38593,1
35.3302,-78.6111,48485,2
42.8762,-72.5666,46510,2
41.1463,-88.754,503367,20
45.46,-94.3884,25009,0.9
35.3722,-120.0558,12480866,585.9
33.1092,-116.003,813391,30
37.2477,-121.1118,668157,40
42.7066,-84.6987,332153,15.9
45.4995,-94.1125,147966,5
42.1161,-76.1855,97501,5
37.3716,-104.4743,862554,30
42.7706,-73.6239,81731,5
43.0543,-83.9489,2206195,110
44.527,-93.3664,30524,1
43.8126,-93.3912,24484,1
41.7544,-74.9574,17973,2
44.3841,-69.8087,70091,2.5
29.665,-82.0619,1219633,74.5
42.6785,-91.5451,34688,1.3
42.0095,-72.783,84936,4
44.2743,-93.3105,145797,5.5
45.3937,-94.7251,275281,10
45.4862,-92.8902,3112889,100
45.6357,-94.0537,27364,1
45.1957,-93.8122,219735,7.5
45.1411,-94.7694,113224,4
44.2051,-92.664,117887,4
44.8393,-93.8824,28621,1
45.2333,-92.8949,28784,1
44.9625,-95.7452,29796,1
44.9361,-95.252,24583,1
36.3535,-78.3808,83069,5
35.6285,-79.8726,19523,1.3
35.5329,-78.6388,19831,1.6
36.4125,-78.1756,84619,4.9
36.0141,-77.681,987257,100
33.6115,-105.7489,73526,3
40.7965,-76.8828,52945,3
40.4319,-76.5554,62867,3
37.33,-78.7683,283041,15.7
44.9615,-73.2742,20893,1
44.2656,-87.5386,3000993,150
32.0667,-109.9213,418579,20.5
36.8104,-105.5896,42775,1.6
42.2112,-120.3715,272534,10
30.4576,-103.4825,1184488,50
32.3791,-83.7626,1741190,68
42.3706,-89.7959,47410,2
41.7202,-89.8018,53937,2
41.3884,-87.5905,43599,2
42.2856,-89.0994,30542,2
44.725,-94.4939,20792,1
42.8489,-76.6843,97266,5
41.9531,-71.5202,30288,9.6
35.6033,-119.6973,741030,29
41.4195,-71.8328,359916,15
41.6441,-72.7395,57717,1
31.4079,-84.8269,2307145,102.5
31.0419,-83.3864,52522,1
43.2749,-93.6287,46106,3
42.1326,-71.2716,28944,2
42.5966,-72.0346,86669,5
44.0925,-93.5314,284130,10
44.1546,-93.9166,144697,5.5
44.0265,-92.8812,176951,6.5
45.4524,-92.9019,177544,6.5
45.4731,-92.8926,26514,1
44.9454,-94.0724,26215,1
44.7592,-92.8249,126760,4.5
45.4025,-92.694,100922,3.5
45.4926,-92.9051,31039,1
45.3946,-92.7812,27508,1
44.8464,-93.8477,28999,1
45.5002,-95.1375,30310,1
45.1417,-94.743,28734,1
44.4282,-94.9301,24820,1
44.4498,-94.9236,25627,1
46.9888,-96.4982,23776,1
44.5929,-93.8451,23513,1
44.4223,-94.9232,25306,1.4
44.4115,-95.008,22204,1
45.6207,-94.0905,11810,1.8
44.2963,-92.6979,40228,1
44.2361,-92.6692,16779,1
44.2691,-94.2091,25707,1
45.6256,-94.5954,27979,1
35.7512,-79.7821,77020,5
35.9075,-78.1903,82615,4.9
43.3138,-75.6954,36743,1.8
42.731,-76.6625,41504,2
33.3398,-81.2609,564908,20
33.7865,-81.269,201237,8.2
33.2777,-81.3481,97646,3.6
33.2464,-81.3839,129516,4.8
34.3024,-79.925,46520,2
34.0926,-80.1074,51899,2
33.5529,-97.1784,1221238,59.8
42.943,-90.3611,4241982,150
45.1646,-90.3727,46747,2
42.9759,-90.8302,30136,1
34.8291,-118.5686,892210,45
32.6867,-115.6675,2713736,100
36.212,-119.9102,455201,19.9
39.9599,-105.8469,21977,1
36.4255,-114.9232,2262844,100
31.6023,-81.9341,69389,2.6
30.8593,-81.991,54101,2.1
31.7128,-82.7134,2674138,107
39.1676,-89.0496,2327733,99
40.0658,-85.115,2264858,100
42.3566,-72.5432,31257,2
43.3798,-70.71,324421,49.4
41.7659,-85.4248,306366,15
42.514,-84.5882,490175,20
46.0911,-94.3402,204207,10.8
45.6569,-95.5287,15407,1
45.55,-93.5984,63099,3.3
45.6823,-93.9269,23215,1
44.5376,-94.8985,23619,1
44.535,-94.9049,22739,1
42.8477,-76.6792,90703,5
40.8959,-82.673,40334,1.9
41.0497,-78.6474,406127,20
33.7323,-79.0913,1094976,55
37.1842,-78.8158,83289,5
44.435,-71.9704,47074,2.2
44.5233,-72.37,28268,1.7
44.1997,-91.8093,77080,3
34.7094,-118.3048,606208,20
40.5788,-104.8967,23770,1.1
42.2009,-114.631,3143306,120
45.5363,-120.1754,4340147,162
45.4733,-94.4063,66452,3
44.7649,-93.857,110228,5
37.9665,-86.7354,58548,3.2
44.7965,-93.4368,21979,1.3
44.2443,-91.4594,101945,5
34.95,-86.8674,390405,15.9
44.7933,-93.9011,216546,8.5
44.8649,-93.8606,61530,3
44.9008,-94.0297,113545,4.5
45.6404,-95.3438,113342,4.5
45.4131,-92.6828,66123,3.6
36.4435,-77.1613,130582,5
41.3191,-74.5149,44492,2.8
44.3887,-100.3071,26012,1
36.6265,-76.191,565396,32
37.4729,-76.8442,290256,20
37.5037,-78.3734,294525,19.8
36.9434,-77.4155,424164,20
37.1732,-77.3372,288328,19.7
33.2684,-111.6134,482002,19
31.705,-82.7387,1881668,86
43.6671,-93.2976,34737,1.5
44.7222,-93.0222,122314,4.5
44.0509,-92.9898,85533,3.6
43.9087,-93.9257,74207,2.7
44.9468,-95.6936,87366,3.6
45.4028,-94.7154,117445,4.5
45.5881,-94.4019,91634,2.7
42.0949,-76.6767,43861,2
36.2487,-82.5221,106271,4.4
31.0149,-102.2639,1193841,50
37.2789,-79.1133,284420,15
43.5848,-72.9526,53156,2.3
43.882,-90.1357,55574,2.5
42.971,-90.6621,72407,3
38.344,-121.1178,201447,10.9
36.6206,-119.668,30334,2.5
32.6604,-115.6299,4075716,153.5
32.9787,-103.3713,142418,5
42.0088,-73.3379,21023,2.5
32.0691,-96.5726,3123020,127
35.3233,-118.8204,292174,15
35.3218,-118.8122,536022,16.7
35.3279,-118.8154,689462,26.7
36.1923,-119.9038,6116823,250
42.175,-89.0894,58868,2.6
39.7896,-85.4135,3134289,152.5
39.49,-74.5354,17011,1.3
40.773,-74.0774,19789,1.6
45.4446,-92.5553,34705,1
38.565,-121.3428,39328,2.7
38.4587,-122.7203,15188,1.2
42.29,-88.4066,46140,2
40.762,-73.1924,37818,4
33.6125,-95.5142,4778998,240
36.0589,-119.9455,684930,20
35.3196,-120.691,62128,4.5
39.4457,-76.3244,26039,1.8
43.9781,-95.8508,26290,1
45.3155,-93.7703,30283,1
44.5307,-93.3949,28704,1
40.7221,-99.04,122144,5.8
40.6976,-74.2123,11184,1
40.6681,-74.4073,16568,1.4
36.6087,-119.4585,28852,2.6
38.9772,-77.0315,7005,0.9
41.9622,-88.6616,48862,2
41.9176,-87.8574,22432,1.9
39.3827,-77.4058,27847,1.6
44.9648,-95.2294,26385,1
40.8271,-73.2312,17593,1.5
42.1574,-75.045,34069,2.3
34.1673,-119.1567,16734,1.5
37.8948,-121.2648,14418,1
32.3764,-110.9739,17088,4.4
33.766,-118.2854,38327,3
34.2401,-118.3727,32076,1.9
32.2701,-110.9736,11969,1
42.206,-89.0746,35578,1.8
44.5996,-93.1353,48366,3
36.7218,-120.4301,134148,5
44.3868,-90.8202,40501,1.5
43.1379,-75.3548,84260,5
38.3479,-121.1119,1739195,160
32.1395,-81.6962,50698,1.9
31.4698,-84.7538,1839745,80
40.0313,-88.0387,40317,2
38.7504,-88.5065,31240,2
41.7272,-86.4526,3282136,150
32.8659,-93.8482,1698032,72.5
41.671,-70.5332,60069,3.5
42.1785,-72.5154,21595,2
44.1692,-69.1263,35916,3.5
44.7945,-95.0996,26643,1
44.04,-92.6927,25926,1
35.8157,-81.3711,158658,11
33.4097,-95.3254,13709144,198.5
36.5484,-120.3457,239655,9
35.7271,-119.9056,260252,20
34.4339,-118.5107,64706,3.5
38.1552,-122.5663,37218,3
37.3623,-120.4146,32943,1
32.1458,-110.8796,274954,9
40.2301,-104.7993,99859,4
44.9745,-122.7751,37129,3
32.8397,-111.5771,3295586,100
32.0031,-102.627,439329,16.8
30.6533,-91.424,5163518,300
45.079,-123.403,42852,3
42.0827,-72.6138,27190,1.5
36.2403,-119.9152,2965683,100
40.4736,-86.1465,102700,5.4
45.3347,-93.7918,61579,5
40.1217,-88.1783,34931,1.9
44.7913,-92.8697,86914,4.9
45.4301,-94.4269,122364,5
44.8743,-93.8147,21761,1
35.3071,-81.8448,56524,3.6
40.1681,-74.0324,22561,2.3
43.0415,-75.7013,37000,1.8
34.9494,-81.9891,29795,2
40.8154,-74.0211,14735,1
40.7948,-74.0336,24804,1.5
42.4499,-71.6437,99233,4.9
42.0375,-72.5296,74854,5
38.5918,-90.1832,20181,1.8
41.6608,-70.3959,59534,4
42.6895,-72.0856,33032,2
42.2935,-72.7127,46985,2.4
42.5405,-78.1607,95743,5
34.7435,-117.9729,74404,3
