Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DNI,DHI,DNI,GHI,Temperature,Solar Zenith Angle,Surface Albedo
2023,1,18,2,30,0,0,0,0,7.300000000000001,111.61,0.16
2023,1,18,3,30,0,0,0,0,7,124.01,0.16
2023,1,18,4,30,0,0,0,0,6.800000000000001,136.5,0.16
2023,1,18,5,30,0,0,0,0,6.7,148.8,0.16
2023,1,18,6,30,0,0,0,0,6.5,160.09,0.16
2023,1,18,7,30,0,0,0,0,6.300000000000001,166.98,0.16
2023,1,18,8,30,0,0,0,0,6.1000000000000005,162.78,0.16
2023,1,18,9,30,0,0,0,0,6.1000000000000005,152.15,0.16
2023,1,18,10,30,0,0,0,0,6.300000000000001,140.01,0.16
2023,1,18,11,30,0,0,0,0,6.300000000000001,127.53,0.16
2023,1,18,12,30,0,0,0,0,5.7,115.07000000000001,0.16
2023,1,18,13,30,0,0,0,0,5,102.86,0.16
2023,1,18,14,30,47,6,47,5,5.7,91.12,0.16
2023,1,18,15,30,576,44,576,144,8,80.02,0.16
2023,1,18,16,30,785,64,785,330,10.600000000000001,70.19,0.16
2023,1,18,17,30,882,73,882,487,12.700000000000001,62.03,0.16
2023,1,18,18,30,931,78,931,594,13.9,56.35,0.16
2023,1,18,19,30,953,79,953,640,14.600000000000001,53.95,0.16
2023,1,18,20,30,939,81,939,616,14.8,55.28,0.16
2023,1,18,21,30,897,78,897,526,14.700000000000001,60.07,0.16
2023,1,18,22,30,827,69,827,384,13.9,67.59,0.16
2023,1,18,23,30,668,53,668,203,11.8,77,0.16
2023,1,19,0,30,211,19,211,28,9.9,87.54,0.16
2023,1,19,1,30,0,0,0,0,9.3,99.36,0.16
2023,1,19,2,30,0,0,0,0,9,111.45,0.16
2023,1,19,3,30,0,0,0,0,8.8,123.85000000000001,0.16
2023,1,19,4,30,0,0,0,0,8.6,136.34,0.16
2023,1,19,5,30,0,0,0,0,8.1,148.63,0.16
2023,1,19,6,30,0,0,0,0,7.300000000000001,159.9,0.16
2023,1,19,7,30,0,0,0,0,6.4,166.77,0.16
2023,1,19,8,30,0,0,0,0,5.300000000000001,162.67000000000002,0.16
2023,1,19,9,30,0,0,0,0,4.2,152.1,0.16
2023,1,19,10,30,0,0,0,0,3.3000000000000003,139.98,0.16
2023,1,19,11,30,0,0,0,0,2.8000000000000003,127.5,0.16
2023,1,19,12,30,0,0,0,0,2.6,115.04,0.16
2023,1,19,13,30,0,0,0,0,2.6,102.82000000000001,0.16
2023,1,19,14,30,40,3,12,3,4.3,91.06,0.16
2023,1,19,15,30,539,68,324,125,7.300000000000001,79.94,0.16
2023,1,19,16,30,759,81,709,323,10.4,70.08,0.16
2023,1,19,17,30,861,83,861,489,13,61.89,0.16
2023,1,19,18,30,914,88,914,597,14.3,56.17,0.16
2023,1,19,19,30,935,88,935,641,15.100000000000001,53.75,0.16
2023,1,19,20,30,919,90,919,616,15.5,55.06,0.16
2023,1,19,21,30,869,89,869,525,15.3,59.85,0.16
2023,1,19,22,30,792,77,792,382,14.4,67.38,0.16
2023,1,19,23,30,621,57,621,199,12.3,76.81,0.16
2023,1,20,0,30,182,20,161,27,10.5,87.36,0.16
2023,1,20,1,30,0,0,0,0,9.8,99.18,0.16
2023,1,20,2,30,0,0,0,0,9.4,111.29,0.16
2023,1,20,3,30,0,0,0,0,9.3,123.69,0.16
2023,1,20,4,30,0,0,0,0,8.8,136.18,0.16
2023,1,20,5,30,0,0,0,0,7.800000000000001,148.46,0.16
2023,1,20,6,30,0,0,0,0,6.5,159.70000000000002,0.16
2023,1,20,7,30,0,0,0,0,5.300000000000001,166.55,0.16
2023,1,20,8,30,0,0,0,0,4.6000000000000005,162.54,0.16
2023,1,20,9,30,0,0,0,0,4.4,152.04,0.16
2023,1,20,10,30,0,0,0,0,4.5,139.94,0.16
2023,1,20,11,30,0,0,0,0,4.7,127.46000000000001,0.16
2023,1,20,12,30,0,0,0,0,4.800000000000001,115,0.16
2023,1,20,13,30,0,0,0,0,4.6000000000000005,102.77,0.16
2023,1,20,14,30,50,7,50,6,5.7,90.99,0.16
2023,1,20,15,30,592,46,592,150,8.1,79.85000000000001,0.16
2023,1,20,16,30,815,62,815,341,10.3,69.96000000000001,0.16
2023,1,20,17,30,911,70,911,501,11.8,61.74,0.16
2023,1,20,18,30,956,74,956,609,12.8,55.99,0.16
2023,1,20,19,30,970,78,970,654,13.3,53.54,0.16
2023,1,20,20,30,956,129,737,554,13.5,54.83,0.16
2023,1,20,21,30,913,76,913,538,13.4,59.63,0.16
2023,1,20,22,30,837,67,837,392,12.600000000000001,67.16,0.16
2023,1,20,23,30,679,77,387,167,10.3,76.61,0.16
2023,1,21,0,30,248,22,248,34,8.3,87.18,0.16
2023,1,21,1,30,0,0,0,0,7.800000000000001,99.01,0.16
2023,1,21,2,30,0,0,0,0,7.4,111.12,0.16
2023,1,21,3,30,0,0,0,0,6.800000000000001,123.53,0.16
2023,1,21,4,30,0,0,0,0,6.2,136.02,0.16
2023,1,21,5,30,0,0,0,0,5.6000000000000005,148.28,0.16
2023,1,21,6,30,0,0,0,0,5.1000000000000005,159.49,0.16
2023,1,21,7,30,0,0,0,0,4.6000000000000005,166.32,0.16
2023,1,21,8,30,0,0,0,0,4,162.41,0.16
2023,1,21,9,30,0,0,0,0,3.3000000000000003,151.97,0.16
2023,1,21,10,30,0,0,0,0,2.7,139.89000000000001,0.16
2023,1,21,11,30,0,0,0,0,2.4000000000000004,127.42,0.16
2023,1,21,12,30,0,0,0,0,2,114.95,0.16
2023,1,21,13,30,0,0,0,0,1.8,102.71000000000001,0.16
2023,1,21,14,30,50,7,50,6,3.4000000000000004,90.92,0.16
2023,1,21,15,30,569,49,569,150,6.5,79.75,0.16
2023,1,21,16,30,782,139,413,281,9.600000000000001,69.84,0.16
2023,1,21,17,30,881,91,844,493,12.3,61.58,0.16
2023,1,21,18,30,931,84,931,607,13.9,55.800000000000004,0.16
2023,1,21,19,30,950,85,950,652,14.9,53.32,0.16
2023,1,21,20,30,935,86,935,628,15.4,54.6,0.16
2023,1,21,21,30,890,85,890,538,15.5,59.4,0.16
2023,1,21,22,30,821,74,821,395,14.600000000000001,66.95,0.16
2023,1,21,23,30,669,56,669,213,12,76.41,0.16
2023,1,22,0,30,255,23,255,36,9.4,87.01,0.16
2023,1,22,1,30,0,0,0,0,8.6,98.83,0.16
2023,1,22,2,30,0,0,0,0,8.200000000000001,110.95,0.16
2023,1,22,3,30,0,0,0,0,7.800000000000001,123.36,0.16
2023,1,22,4,30,0,0,0,0,7.2,135.86,0.16
2023,1,22,5,30,0,0,0,0,6.1000000000000005,148.11,0.16
2023,1,22,6,30,0,0,0,0,4.7,159.29,0.16
2023,1,22,7,30,0,0,0,0,3.6,166.09,0.16
2023,1,22,8,30,0,0,0,0,2.7,162.27,0.16
2023,1,22,9,30,0,0,0,0,2,151.9,0.16
2023,1,22,10,30,0,0,0,0,1.4000000000000001,139.84,0.16
2023,1,22,11,30,0,0,0,0,1.1,127.37,0.16
2023,1,22,12,30,0,0,0,0,0.9,114.9,0.16
2023,1,22,13,30,0,0,0,0,1,102.65,0.16
2023,1,22,14,30,66,7,66,6,3.1,90.84,0.16
2023,1,22,15,30,616,44,616,155,6.6000000000000005,79.66,0.16
2023,1,22,16,30,811,64,811,345,9.700000000000001,69.71000000000001,0.16
2023,1,22,17,30,904,73,904,505,12.3,61.42,0.16
2023,1,22,18,30,953,76,953,614,13.8,55.6,0.16
2023,1,22,19,30,958,161,724,596,14.600000000000001,53.09,0.16
2023,1,22,20,30,942,199,561,526,14.8,54.36,0.16
2023,1,22,21,30,893,81,893,539,14.600000000000001,59.160000000000004,0.16
2023,1,22,22,30,809,160,471,346,13.600000000000001,66.73,0.16
2023,1,22,23,30,641,114,70,131,11.200000000000001,76.2,0.16
2023,1,23,0,30,226,21,1,21,8.6,86.83,0.16
2023,1,23,1,30,0,0,0,0,7.300000000000001,98.66,0.16
2023,1,23,2,30,0,0,0,0,6.6000000000000005,110.78,0.16
2023,1,23,3,30,0,0,0,0,6,123.2,0.16
2023,1,23,4,30,0,0,0,0,5.300000000000001,135.69,0.16
2023,1,23,5,30,0,0,0,0,4.4,147.93,0.16
2023,1,23,6,30,0,0,0,0,3.9000000000000004,159.08,0.16
2023,1,23,7,30,0,0,0,0,3.7,165.85,0.16
2023,1,23,8,30,0,0,0,0,3.6,162.12,0.16
2023,1,23,9,30,0,0,0,0,3.2,151.82,0.16
2023,1,23,10,30,0,0,0,0,2.1,139.79,0.16
2023,1,23,11,30,0,0,0,0,0.7000000000000001,127.32000000000001,0.16
2023,1,23,12,30,0,0,0,0,-0.1,114.84,0.16
2023,1,23,13,30,0,0,0,0,-0.4,102.58,0.16
2023,1,23,14,30,58,6,58,6,1.1,90.16,0.16
2023,1,23,15,30,607,46,607,156,3.9000000000000004,79.55,0.16
2023,1,23,16,30,798,67,798,346,6.7,69.57000000000001,0.16
2023,1,23,17,30,877,187,443,400,8.8,61.25,0.16
2023,1,23,18,30,915,277,254,421,9.700000000000001,55.4,0.16
2023,1,23,19,30,913,296,194,413,10.100000000000001,52.86,0.16
2023,1,23,20,30,881,263,46,290,10.200000000000001,54.120000000000005,0.16
2023,1,23,21,30,792,244,66,278,9.9,58.93,0.16
2023,1,23,22,30,658,156,79,188,9.200000000000001,66.5,0.16
2023,1,23,23,30,451,114,30,121,7.9,76,0.16
2023,1,24,0,30,95,10,0,10,6.7,86.64,0.16
2023,1,24,1,30,0,0,0,0,5.800000000000001,98.48,0.16
2023,1,24,2,30,0,0,0,0,4.6000000000000005,110.62,0.16
2023,1,24,3,30,0,0,0,0,3.3000000000000003,123.04,0.16
2023,1,24,4,30,0,0,0,0,2.4000000000000004,135.53,0.16
2023,1,24,5,30,0,0,0,0,1.8,147.76,0.16
2023,1,24,6,30,0,0,0,0,1.5,158.87,0.16
2023,1,24,7,30,0,0,0,0,1.2000000000000002,165.61,0.16
2023,1,24,8,30,0,0,0,0,0.9,161.96,0.16
2023,1,24,9,30,0,0,0,0,0.9,151.73,0.16
2023,1,24,10,30,0,0,0,0,1,139.72,0.16
2023,1,24,11,30,0,0,0,0,0.8,127.26,0.16
2023,1,24,12,30,0,0,0,0,0.5,114.78,0.16
2023,1,24,13,30,0,0,0,0,0.1,102.51,0.16
2023,1,24,14,30,39,6,39,6,1.4000000000000001,90.07000000000001,0.16
2023,1,24,15,30,519,55,519,150,4.1000000000000005,79.44,0.16
2023,1,24,16,30,741,79,741,339,6.7,69.43,0.16
2023,1,24,17,30,855,87,855,501,8.8,61.07,0.16
2023,1,24,18,30,915,90,915,612,10.5,55.19,0.16
2023,1,24,19,30,930,93,930,657,11.9,52.63,0.16
2023,1,24,20,30,908,97,908,632,12.700000000000001,53.870000000000005,0.16
2023,1,24,21,30,851,98,851,540,13,58.69,0.16
2023,1,24,22,30,769,87,769,396,12.3,66.28,0.16
2023,1,24,23,30,606,65,606,214,10,75.79,0.16
2023,1,25,0,30,216,25,216,38,7.6000000000000005,86.46000000000001,0.16
2023,1,25,1,30,0,0,0,0,6.800000000000001,98.3,0.16
2023,1,25,2,30,0,0,0,0,6.300000000000001,110.45,0.16
2023,1,25,3,30,0,0,0,0,5.5,122.87,0.16
2023,1,25,4,30,0,0,0,0,4.7,135.36,0.16
2023,1,25,5,30,0,0,0,0,4.1000000000000005,147.58,0.16
2023,1,25,6,30,0,0,0,0,3.7,158.66,0.16
2023,1,25,7,30,0,0,0,0,3.3000000000000003,165.36,0.16
2023,1,25,8,30,0,0,0,0,2.8000000000000003,161.8,0.16
2023,1,25,9,30,0,0,0,0,2.1,151.63,0.16
2023,1,25,10,30,0,0,0,0,1.5,139.65,0.16
2023,1,25,11,30,0,0,0,0,1,127.2,0.16
2023,1,25,12,30,0,0,0,0,0.4,114.71000000000001,0.16
2023,1,25,13,30,0,0,0,0,0.30000000000000004,102.43,0.16
2023,1,25,14,30,78,7,78,7,2.3000000000000003,90,0.16
2023,1,25,15,30,651,42,651,163,5.9,79.32000000000001,0.16
2023,1,25,16,30,845,57,845,356,9.200000000000001,69.28,0.16
2023,1,25,17,30,933,63,933,517,12.100000000000001,60.89,0.16
2023,1,25,18,30,974,64,974,623,14.100000000000001,54.97,0.16
2023,1,25,19,30,988,66,988,669,15.4,52.38,0.16
2023,1,25,20,30,969,71,969,646,16.2,53.620000000000005,0.16
2023,1,25,21,30,922,74,922,557,16.5,58.44,0.16
2023,1,25,22,30,857,66,857,414,15.700000000000001,66.05,0.16
2023,1,25,23,30,720,52,720,231,13.200000000000001,75.58,0.16
2023,1,26,0,30,347,24,347,47,10.4,86.27,0.17
2023,1,26,1,30,0,0,0,0,8.4,98.12,0.17
2023,1,26,2,30,0,0,0,0,6.9,110.28,0.17
2023,1,26,3,30,0,0,0,0,5.7,122.71000000000001,0.17
2023,1,26,4,30,0,0,0,0,4.7,135.19,0.17
2023,1,26,5,30,0,0,0,0,3.8000000000000003,147.4,0.17
2023,1,26,6,30,0,0,0,0,3,158.44,0.17
2023,1,26,7,30,0,0,0,0,2.5,165.1,0.17
2023,1,26,8,30,0,0,0,0,2,161.62,0.17
2023,1,26,9,30,0,0,0,0,1.6,151.52,0.17
2023,1,26,10,30,0,0,0,0,1.4000000000000001,139.57,0.17
2023,1,26,11,30,0,0,0,0,1.3,127.13000000000001,0.17
2023,1,26,12,30,0,0,0,0,1.2000000000000002,114.64,0.17
2023,1,26,13,30,0,0,0,0,1.4000000000000001,102.34,0.17
2023,1,26,14,30,92,7,71,7,3.5,89.91,0.17
2023,1,26,15,30,700,41,700,172,7.1000000000000005,79.19,0.17
2023,1,26,16,30,881,54,881,368,10.600000000000001,69.13,0.17
2023,1,26,17,30,953,65,953,531,13.5,60.71,0.17
2023,1,26,18,30,983,75,983,642,15.4,54.75,0.17
2023,1,26,19,30,999,76,999,689,16.5,52.13,0.17
2023,1,26,20,30,985,78,985,666,16.900000000000002,53.370000000000005,0.17
2023,1,26,21,30,943,78,943,575,16.7,58.19,0.17
2023,1,26,22,30,891,69,891,434,15.5,65.82000000000001,0.17
2023,1,26,23,30,758,54,758,245,11.9,75.37,0.17
2023,1,27,0,30,393,26,393,53,8.200000000000001,86.09,0.16
2023,1,27,1,30,0,0,0,0,6.7,97.94,0.16
2023,1,27,2,30,0,0,0,0,5.7,110.11,0.16
2023,1,27,3,30,0,0,0,0,4.7,122.54,0.16
2023,1,27,4,30,0,0,0,0,3.9000000000000004,135.03,0.16
2023,1,27,5,30,0,0,0,0,3.3000000000000003,147.21,0.16
2023,1,27,6,30,0,0,0,0,2.9000000000000004,158.22,0.16
2023,1,27,7,30,0,0,0,0,2.5,164.84,0.16
2023,1,27,8,30,0,0,0,0,2.2,161.44,0.16
2023,1,27,9,30,0,0,0,0,1.9000000000000001,151.41,0.16
2023,1,27,10,30,0,0,0,0,1.5,139.49,0.16
2023,1,27,11,30,0,0,0,0,1.2000000000000002,127.05,0.16
2023,1,27,12,30,0,0,0,0,1,114.56,0.16
2023,1,27,13,30,0,0,0,0,1,102.25,0.16
2023,1,27,14,30,123,10,123,10,3.3000000000000003,89.82000000000001,0.16
2023,1,27,15,30,688,41,688,172,7.1000000000000005,79.06,0.16
2023,1,27,16,30,869,56,869,368,10.700000000000001,68.97,0.16
2023,1,27,17,30,951,64,951,532,14,60.51,0.16
2023,1,27,18,30,992,67,992,643,15.9,54.52,0.16
2023,1,27,19,30,1006,69,1006,690,17,51.88,0.16
2023,1,27,20,30,993,72,993,668,17.6,53.1,0.16
2023,1,27,21,30,955,72,955,579,17.6,57.94,0.16
2023,1,27,22,30,892,64,892,433,16.7,65.59,0.16
2023,1,27,23,30,760,51,760,246,14.4,75.16,0.16
2023,1,28,0,30,401,26,401,55,12.100000000000001,85.9,0.16
2023,1,28,1,30,0,0,0,0,11.200000000000001,97.76,0.16
2023,1,28,2,30,0,0,0,0,10.600000000000001,109.94,0.16
2023,1,28,3,30,0,0,0,0,9.8,122.38,0.16
2023,1,28,4,30,0,0,0,0,9.3,134.86,0.16
2023,1,28,5,30,0,0,0,0,8.5,147.03,0.16
2023,1,28,6,30,0,0,0,0,7.4,158,0.16
2023,1,28,7,30,0,0,0,0,6.4,164.58,0.16
2023,1,28,8,30,0,0,0,0,5.2,161.25,0.16
2023,1,28,9,30,0,0,0,0,4,151.29,0.16
2023,1,28,10,30,0,0,0,0,3,139.39000000000001,0.16
2023,1,28,11,30,0,0,0,0,2.3000000000000003,126.97,0.16
2023,1,28,12,30,0,0,0,0,1.8,114.47,0.16
2023,1,28,13,30,0,0,0,0,1.9000000000000001,102.16,0.16
2023,1,28,14,30,90,10,90,10,4.3,89.73,0.16
2023,1,28,15,30,624,48,624,168,8.3,78.93,0.16
2023,1,28,16,30,817,67,817,362,11.5,68.8,0.16
2023,1,28,17,30,909,77,909,527,14.100000000000001,60.31,0.16
2023,1,28,18,30,957,80,957,639,16,54.29,0.16
2023,1,28,19,30,973,82,973,686,17.2,51.620000000000005,0.16
2023,1,28,20,30,961,84,961,664,17.7,52.84,0.16
2023,1,28,21,30,922,82,922,575,17.6,57.69,0.16
2023,1,28,22,30,854,74,854,430,16.7,65.35,0.16
2023,1,28,23,30,709,58,709,242,14.700000000000001,74.95,0.16
2023,1,29,0,30,333,29,333,54,12.9,85.71000000000001,0.16
2023,1,29,1,30,0,0,0,0,11.9,97.58,0.16
2023,1,29,2,30,0,0,0,0,10.9,109.77,0.16
2023,1,29,3,30,0,0,0,0,9.700000000000001,122.21000000000001,0.16
2023,1,29,4,30,0,0,0,0,8.700000000000001,134.69,0.16
2023,1,29,5,30,0,0,0,0,7.800000000000001,146.84,0.16
2023,1,29,6,30,0,0,0,0,7,157.77,0.16
2023,1,29,7,30,0,0,0,0,6.1000000000000005,164.31,0.16
2023,1,29,8,30,0,0,0,0,5.300000000000001,161.05,0.16
2023,1,29,9,30,0,0,0,0,4.6000000000000005,151.16,0.16
2023,1,29,10,30,0,0,0,0,4,139.3,0.16
2023,1,29,11,30,0,0,0,0,3.5,126.88000000000001,0.16
2023,1,29,12,30,0,0,0,0,3.1,114.38,0.16
2023,1,29,13,30,0,0,0,0,3.1,102.05,0.16
2023,1,29,14,30,90,9,90,10,5.300000000000001,89.64,0.16
2023,1,29,15,30,616,48,616,168,9.1,78.79,0.16
2023,1,29,16,30,809,67,809,362,12.200000000000001,68.63,0.16
2023,1,29,17,30,898,77,898,525,14.8,60.11,0.16
2023,1,29,18,30,942,83,942,636,16.7,54.04,0.16
2023,1,29,19,30,952,87,952,681,17.8,51.36,0.16
2023,1,29,20,30,940,87,940,658,18.400000000000002,52.57,0.16
2023,1,29,21,30,904,83,904,570,18.400000000000002,57.43,0.16
2023,1,29,22,30,828,77,828,425,17.6,65.12,0.16
2023,1,29,23,30,670,62,670,238,14.5,74.73,0.16
2023,1,30,0,30,286,31,286,53,11.200000000000001,85.52,0.16
2023,1,30,1,30,0,0,0,0,9.700000000000001,97.4,0.16
2023,1,30,2,30,0,0,0,0,8.9,109.60000000000001,0.16
2023,1,30,3,30,0,0,0,0,8.5,122.05,0.16
2023,1,30,4,30,0,0,0,0,8.1,134.52,0.16
2023,1,30,5,30,0,0,0,0,7.5,146.66,0.16
2023,1,30,6,30,0,0,0,0,6.7,157.55,0.16
2023,1,30,7,30,0,0,0,0,6.1000000000000005,164.04,0.16
2023,1,30,8,30,0,0,0,0,5.7,160.84,0.16
2023,1,30,9,30,0,0,0,0,5.4,151.03,0.16
2023,1,30,10,30,0,0,0,0,5.2,139.19,0.16
2023,1,30,11,30,0,0,0,0,5,126.78,0.16
2023,1,30,12,30,0,0,0,0,4.800000000000001,114.28,0.16
2023,1,30,13,30,0,0,0,0,4.800000000000001,101.94,0.16
2023,1,30,14,30,60,5,0,5,6.6000000000000005,89.53,0.16
2023,1,30,15,30,541,31,34,38,9.5,78.64,0.16
2023,1,30,16,30,758,149,10,153,12.100000000000001,68.46000000000001,0.16
2023,1,30,17,30,865,253,139,323,14.100000000000001,59.89,0.16
2023,1,30,18,30,918,298,42,323,15.200000000000001,53.800000000000004,0.16
2023,1,30,19,30,940,315,182,429,15.700000000000001,51.08,0.16
2023,1,30,20,30,933,263,59,299,16,52.29,0.16
2023,1,30,21,30,896,231,64,266,15.8,57.17,0.16
2023,1,30,22,30,828,175,119,226,15.200000000000001,64.88,0.16
2023,1,30,23,30,684,99,423,212,13.700000000000001,74.52,0.16
2023,1,31,0,30,322,31,97,39,12.3,85.33,0.17
2023,1,31,1,30,0,0,0,0,11.600000000000001,97.22,0.17
2023,1,31,2,30,0,0,0,0,11.100000000000001,109.43,0.17
2023,1,31,3,30,0,0,0,0,10.700000000000001,121.88,0.17
2023,1,31,4,30,0,0,0,0,10.3,134.35,0.17
2023,1,31,5,30,0,0,0,0,9.700000000000001,146.47,0.17
2023,1,31,6,30,0,0,0,0,9.1,157.32,0.17
2023,1,31,7,30,0,0,0,0,8.4,163.76,0.17
2023,1,31,8,30,0,0,0,0,8,160.63,0.17
2023,1,31,9,30,0,0,0,0,7.7,150.89000000000001,0.17
2023,1,31,10,30,0,0,0,0,7.4,139.08,0.17
2023,1,31,11,30,0,0,0,0,7.2,126.68,0.17
2023,1,31,12,30,0,0,0,0,7.2,114.18,0.17
2023,1,31,13,30,0,0,0,0,7.300000000000001,101.83,0.17
2023,1,31,14,30,65,4,0,4,8.5,89.42,0.17
2023,1,31,15,30,541,49,3,50,10.200000000000001,78.49,0.17
2023,1,31,16,30,743,140,20,147,11.9,68.27,0.17
2023,1,31,17,30,836,282,104,335,13.5,59.68,0.17
2023,1,31,18,30,882,331,166,430,14.9,53.550000000000004,0.17
2023,1,31,19,30,902,325,318,526,15.700000000000001,50.81,0.17
2023,1,31,20,30,889,288,353,505,16.2,52.01,0.17
2023,1,31,21,30,848,95,848,558,16.3,56.9,0.17
2023,1,31,22,30,783,83,783,418,16,64.64,0.17
2023,1,31,23,30,642,125,247,192,14.200000000000001,74.3,0.17
2023,2,1,0,30,275,36,131,47,11.8,85.14,0.16
2023,2,1,1,30,0,0,0,0,10.4,97.04,0.16
2023,2,1,2,30,0,0,0,0,9.600000000000001,109.25,0.16
2023,2,1,3,30,0,0,0,0,8.8,121.71000000000001,0.16
2023,2,1,4,30,0,0,0,0,8.200000000000001,134.18,0.16
2023,2,1,5,30,0,0,0,0,7.800000000000001,146.28,0.16
2023,2,1,6,30,0,0,0,0,7.6000000000000005,157.08,0.16
2023,2,1,7,30,0,0,0,0,7.2,163.48,0.16
2023,2,1,8,30,0,0,0,0,6.7,160.41,0.16
2023,2,1,9,30,0,0,0,0,6.2,150.74,0.16
2023,2,1,10,30,0,0,0,0,5.800000000000001,138.96,0.16
2023,2,1,11,30,0,0,0,0,5.4,126.57000000000001,0.16
2023,2,1,12,30,0,0,0,0,4.800000000000001,114.06,0.16
2023,2,1,13,30,0,0,0,0,4.7,101.71000000000001,0.16
2023,2,1,14,30,89,10,89,11,6.5,89.3,0.16
2023,2,1,15,30,593,51,593,171,9.700000000000001,78.33,0.16
2023,2,1,16,30,787,70,787,364,13.200000000000001,68.08,0.16
2023,2,1,17,30,884,79,884,528,16.1,59.45,0.16
2023,2,1,18,30,936,80,936,640,17.7,53.29,0.16
2023,2,1,19,30,950,83,950,687,18.6,50.53,0.16
2023,2,1,20,30,937,86,937,666,19,51.730000000000004,0.16
2023,2,1,21,30,902,84,902,580,19,56.64,0.16
2023,2,1,22,30,836,75,836,436,18.3,64.39,0.16
2023,2,1,23,30,701,59,701,251,15.5,74.08,0.16
2023,2,2,0,30,364,31,364,63,12.200000000000001,84.95,0.16
2023,2,2,1,30,0,0,0,0,10.600000000000001,96.86,0.16
2023,2,2,2,30,0,0,0,0,9.9,109.08,0.16
2023,2,2,3,30,0,0,0,0,9.200000000000001,121.55,0.16
2023,2,2,4,30,0,0,0,0,8.1,134.01,0.16
2023,2,2,5,30,0,0,0,0,7.4,146.09,0.16
2023,2,2,6,30,0,0,0,0,7,156.85,0.16
2023,2,2,7,30,0,0,0,0,6.4,163.19,0.16
2023,2,2,8,30,0,0,0,0,5.4,160.18,0.16
2023,2,2,9,30,0,0,0,0,4.800000000000001,150.58,0.16
2023,2,2,10,30,0,0,0,0,4.4,138.84,0.16
2023,2,2,11,30,0,0,0,0,4.1000000000000005,126.46000000000001,0.16
2023,2,2,12,30,0,0,0,0,3.8000000000000003,113.95,0.16
2023,2,2,13,30,0,0,0,0,3.9000000000000004,101.59,0.16
2023,2,2,14,30,132,12,132,14,5.7,89.17,0.16
2023,2,2,15,30,688,46,688,187,9,78.17,0.16
2023,2,2,16,30,864,62,864,387,12.8,67.89,0.16
2023,2,2,17,30,942,72,942,554,16.400000000000002,59.22,0.16
2023,2,2,18,30,977,79,977,667,18.6,53.02,0.16
2023,2,2,19,30,992,81,992,715,19.700000000000003,50.24,0.16
2023,2,2,20,30,980,82,980,693,20.200000000000003,51.44,0.16
2023,2,2,21,30,943,82,943,604,20.3,56.370000000000005,0.16
2023,2,2,22,30,882,72,882,457,19.400000000000002,64.15,0.16
2023,2,2,23,30,752,58,752,267,16.7,73.87,0.16
2023,2,3,0,30,414,31,414,69,13.9,84.75,0.16
2023,2,3,1,30,0,0,0,0,13.100000000000001,96.67,0.16
2023,2,3,2,30,0,0,0,0,12.4,108.91,0.16
2023,2,3,3,30,0,0,0,0,10.700000000000001,121.38,0.16
2023,2,3,4,30,0,0,0,0,8.8,133.84,0.16
2023,2,3,5,30,0,0,0,0,7.6000000000000005,145.9,0.16
2023,2,3,6,30,0,0,0,0,7.1000000000000005,156.61,0.16
2023,2,3,7,30,0,0,0,0,6.800000000000001,162.9,0.16
2023,2,3,8,30,0,0,0,0,6.800000000000001,159.94,0.16
2023,2,3,9,30,0,0,0,0,7,150.41,0.16
2023,2,3,10,30,0,0,0,0,7.1000000000000005,138.70000000000002,0.16
2023,2,3,11,30,0,0,0,0,7.2,126.34,0.16
2023,2,3,12,30,0,0,0,0,7.300000000000001,113.83,0.16
2023,2,3,13,30,0,0,0,0,7.5,101.45,0.16
2023,2,3,14,30,95,9,0,9,9.5,89.05,0.16
2023,2,3,15,30,596,104,92,123,13.100000000000001,78,0.16
2023,2,3,16,30,781,158,395,308,16.5,67.69,0.16
2023,2,3,17,30,876,92,876,543,19,58.99,0.16
2023,2,3,18,30,922,210,631,592,20.3,52.76,0.16
2023,2,3,19,30,923,272,449,561,21,49.95,0.16
2023,2,3,20,30,905,331,207,461,20.8,51.15,0.16
2023,2,3,21,30,869,297,131,370,19.8,56.09,0.16
2023,2,3,22,30,790,239,117,290,18.2,63.9,0.16
